11349                         , 1430        , 1
1135                          , 1431        , 1
1136                          , 1433        , 2
1137                          , 1435        , 2
11373601                      , 1436        , 1
1138                          , 1437        , 1
11389788                      , 1445        , 8
114                           , 1446        , 1
1140                          , 1454        , 8
1142                          , 1455        , 1
11424546                      , 1456        , 1
1143                          , 1457        , 1
1145                          , 1459        , 2
1146                          , 1461        , 2
1148                          , 1463        , 2
115                           , 1464        , 1
1150                          , 1469        , 5
11513                         , 1470        , 1
11523                         , 1471        , 1
1154                          , 1472        , 1
1156                          , 1481        , 9
1159                          , 1482        , 1
11591                         , 1483        , 1
116                           , 1484        , 1
11611                         , 1490        , 6
11623                         , 1491        , 1
116247                        , 1492        , 1
11660000000                   , 1493        , 1
1167                          , 1494        , 1
11694                         , 1495        , 1
117                           , 1496        , 1
1172                          , 1501        , 5
11723                         , 1502        , 1
1174000                       , 1503        , 1
11741200                      , 1504        , 1
118                           , 1505        , 1
11800                         , 1512        , 7
118000                        , 1513        , 1
1183                          , 1514        , 1
11831333                      , 1515        , 1
11871                         , 1516        , 1
1188                          , 1517        , 1
1189                          , 1518        , 1
119                           , 1519        , 1
1190                          , 1525        , 6
11900                         , 1526        , 1
119000                        , 1528        , 2
11901199                      , 1529        , 1
11935176                      , 1530        , 1
119498                        , 1531        , 1
1195                          , 1532        , 1
11975                         , 1533        , 1
1198                          , 1534        , 1
1199                          , 1543        , 9
12                            , 1544        , 1
120                           , 1687        , 143
1200                          , 1701        , 14
12000                         , 1713        , 12
120000                        , 1718        , 5
1200000                       , 1719        , 1
12001510                      , 1721        , 2
12001600                      , 1722        , 1
12009                         , 1723        , 1
1201                          , 1724        , 1
1202                          , 1725        , 1
1204                          , 1726        , 1
12040                         , 1727        , 1
12042018                      , 1728        , 1
12057088                      , 1729        , 1
1206                          , 1730        , 1
120617                        , 1733        , 3
1208                          , 1734        , 1
12081822                      , 1736        , 2
1209                          , 1737        , 1
1209106                       , 1738        , 1
12092005                      , 1739        , 1
121                           , 1740        , 1
1212                          , 1749        , 9
12121274                      , 1750        , 1
1214                          , 1751        , 1
1215                          , 1754        , 3
121723                        , 1757        , 3
12183                         , 1758        , 1
122                           , 1759        , 1
1221                          , 1766        , 7
1223                          , 1767        , 1
1223421228                    , 1769        , 2
1223421412                    , 1770        , 1
1223421524                    , 1771        , 1
1223421587                    , 1772        , 1
1223423807                    , 1773        , 1
1223453407                    , 1774        , 1
1223455986                    , 1775        , 1
1223459970                    , 1776        , 1
1223462037                    , 1777        , 1
1223482667                    , 1778        , 1
1223483905                    , 1779        , 1
1223546918                    , 1780        , 1
1223846570                    , 1781        , 1
12241274                      , 1782        , 1
1226                          , 1783        , 1
1228                          , 1784        , 1
122839                        , 1785        , 1
1229                          , 1786        , 1
1229016613                    , 1787        , 1
123                           , 1788        , 1
1230                          , 1802        , 14
1232                          , 1805        , 3
1233                          , 1808        , 3
1234                          , 1810        , 2
1235                          , 1812        , 2
1236                          , 1815        , 3
1237                          , 1816        , 1
1237752439                    , 1817        , 1
1238                          , 1818        , 1
124                           , 1820        , 2
12400                         , 1824        , 4
1242                          , 1825        , 1
124445                        , 1826        , 1
1245                          , 1827        , 1
1247                          , 1829        , 2
1248                          , 1830        , 1
125                           , 1833        , 3
1250                          , 1845        , 12
12500                         , 1847        , 2
1251                          , 1848        , 1
1253                          , 1849        , 1
1255                          , 1850        , 1
1256                          , 1851        , 1
1257                          , 1852        , 1
125713                        , 1853        , 1
1258                          , 1854        , 1
1259                          , 1855        , 1
126                           , 1857        , 2
1260                          , 1861        , 4
126132                        , 1865        , 4
12661274                      , 1866        , 1
126682                        , 1867        , 1
127                           , 1868        , 1
128                           , 1873        , 5
128129                        , 1883        , 10
128138                        , 1884        , 1
1283                          , 1885        , 1
12832                         , 1886        , 1
12834                         , 1887        , 1
1284                          , 1888        , 1
12853                         , 1889        , 1
12881                         , 1890        , 1
12889                         , 1891        , 1
129                           , 1892        , 1
1295                          , 1899        , 7
1295303                       , 1900        , 1
1296                          , 1901        , 1
1298892575                    , 1902        , 1
1299                          , 1903        , 1
12991320                      , 1904        , 1
12992                         , 1905        , 1
13                            , 1906        , 1
130                           , 2023        , 117
1300                          , 2033        , 10
13000                         , 2040        , 7
130000                        , 2042        , 2
1301                          , 2043        , 1
130135                        , 2044        , 1
13022017                      , 2045        , 1
13041351                      , 2046        , 1
130415                        , 2047        , 1
13054692                      , 2048        , 1
13062009                      , 2049        , 1
13062018                      , 2050        , 1
1306313812                    , 2051        , 1
1307                          , 2052        , 1
130718                        , 2053        , 1
131                           , 2054        , 1
13112014                      , 2061        , 7
13112015                      , 2062        , 1
1312                          , 2063        , 1
1313                          , 2064        , 1
1314                          , 2065        , 1
1315                          , 2068        , 3
1318                          , 2069        , 1
13184                         , 2070        , 1
1319                          , 2071        , 1
132                           , 2072        , 1
1320                          , 2079        , 7
132012                        , 2080        , 1
1321                          , 2081        , 1
1322                          , 2082        , 1
1325                          , 2083        , 1
1326                          , 2084        , 1
1328                          , 2085        , 1
133                           , 2086        , 1
1330                          , 2092        , 6
1331                          , 2093        , 1
1332454332                    , 2094        , 1
1333                          , 2095        , 1
13331573                      , 2096        , 1
1335                          , 2097        , 1
134                           , 2099        , 2
1341                          , 2104        , 5
1342                          , 2106        , 2
1343                          , 2107        , 1
1345                          , 2108        , 1
1347                          , 2109        , 1
1348                          , 2110        , 1
135                           , 2111        , 1
1350                          , 2123        , 12
1351                          , 2124        , 1
1354                          , 2125        , 1
135942                        , 2126        , 1
136                           , 2127        , 1
1360                          , 2132        , 5
1360000                       , 2133        , 1
13612                         , 2134        , 1
1364000                       , 2135        , 1
1368                          , 2136        , 1
13681644                      , 2145        , 9
137                           , 2146        , 1
1370875                       , 2149        , 3
1378000                       , 2150        , 1
1378884                       , 2151        , 1
138                           , 2152        , 1
13826                         , 2158        , 6
1387                          , 2159        , 1
139                           , 2160        , 1
1392                          , 2167        , 7
14                            , 2168        , 1
140                           , 2269        , 101
1400                          , 2277        , 8
14001406                      , 2283        , 6
14001599                      , 2284        , 1
1401301495                    , 2285        , 1
140340                        , 2286        , 1
14042016                      , 2287        , 1
14042018                      , 2288        , 1
14062015                      , 2289        , 1
1407                          , 2290        , 1
14072018                      , 2291        , 1
14083                         , 2292        , 1
141                           , 2293        , 1
141014                        , 2299        , 6
1411                          , 2300        , 1
14112004                      , 2301        , 1
1416                          , 2302        , 1
1418                          , 2303        , 1
142                           , 2304        , 1
1420                          , 2309        , 5
1422                          , 2310        , 1
1423                          , 2312        , 2
14258                         , 2313        , 1
1427                          , 2314        , 1
14293                         , 2315        , 1
143                           , 2316        , 1
1430                          , 2319        , 3
1431                          , 2320        , 1
143171                        , 2321        , 1
1432007                       , 2322        , 1
1436                          , 2323        , 1
1439                          , 2324        , 1
144                           , 2325        , 1
1444                          , 2329        , 4
1447                          , 2330        , 1
145                           , 2331        , 1
14500                         , 2335        , 4
1451                          , 2337        , 2
145153                        , 2338        , 1
1456                          , 2339        , 1
14560000                      , 2340        , 1
14585                         , 2341        , 1
146                           , 2342        , 1
14602059                      , 2343        , 1
1467                          , 2344        , 1
1469                          , 2345        , 1
147                           , 2346        , 1
1470                          , 2349        , 3
147164                        , 2350        , 1
14761534                      , 2351        , 1
1477                          , 2353        , 2
148                           , 2354        , 1
1480                          , 2357        , 3
1487                          , 2358        , 1
1488                          , 2359        , 1
1489                          , 2360        , 1
149                           , 2361        , 1
1492                          , 2364        , 3
1495                          , 2367        , 3
14976                         , 2368        , 1
1499                          , 2369        , 1
15                            , 2371        , 2
150                           , 2510        , 139
1500                          , 2528        , 18
15000                         , 2540        , 12
150000                        , 2547        , 7
150000000                     , 2549        , 2
15001600                      , 2550        , 1
15012016                      , 2551        , 1
1505                          , 2552        , 1
150500                        , 2553        , 1
15052008                      , 2554        , 1
15052010                      , 2555        , 1
15052018                      , 2556        , 1
15062017                      , 2557        , 1
15072015                      , 2558        , 1
15082014                      , 2559        , 1
15082018                      , 2560        , 1
15087959                      , 2561        , 1
151                           , 2562        , 1
1510                          , 2565        , 3
15112015                      , 2568        , 3
1513                          , 2569        , 1
1514                          , 2570        , 1
1516                          , 2572        , 2
151751                        , 2573        , 1
15181                         , 2574        , 1
152                           , 2575        , 1
1520                          , 2577        , 2
15202                         , 2579        , 2
1524                          , 2580        , 1
15258882                      , 2582        , 2
1528                          , 2583        , 1
153                           , 2585        , 2
1530                          , 2591        , 6
15317                         , 2593        , 2
1532                          , 2594        , 1
15325                         , 2597        , 3
1534                          , 2598        , 1
1535                          , 2599        , 1
15363767                      , 2601        , 2
1537                          , 2602        , 1
15370                         , 2604        , 2
153949                        , 2605        , 1
154                           , 2606        , 1
1543                          , 2613        , 7
1544                          , 2614        , 1
1546                          , 2615        , 1
15461601                      , 2616        , 1
1547                          , 2617        , 1
1549                          , 2619        , 2
15495                         , 2620        , 1
155                           , 2621        , 1
1550                          , 2628        , 7
155121                        , 2630        , 2
1555                          , 2631        , 1
155514                        , 2632        , 1
15565068                      , 2633        , 1
1557                          , 2634        , 1
1558                          , 2635        , 1
1559635827                    , 2636        , 1
156                           , 2637        , 1
15613011                      , 2642        , 5
156160                        , 2643        , 1
1565926641                    , 2644        , 1
1567                          , 2645        , 1
